IdProducto,IdCategoria,Marca,Observacion,PrecioCompra,PrecioVenta,Nombre,Codigo,Stock,FechaAct,Usuario,UbicStock,StoAnt,Familia
42092,1, , ,0,4780,"DESAGUE TINA 1.1/2 C/REBALSE H

                  ",7806179204361,1000000,,,0,,8
42093,1, , ,0,2170,"INSECTICIDA ELECTR AHUYENTA ZANC TABL RA

        ",7790520155702,1000000,,,0,,11
42094,1, , ,0,370,"LIENZA 1.0MM X 100 MTS HIP01Y FERRAWYY

          ",5023353072352,1000000,,,0,,2
42095,1, , ,0,1580,"ESCUADRA REPISA 10X12"" DOC PAR PGA010 UY

        ",6931598206304,1000000,,,0,,2
42096,1, , ,0,19230,"BARROTE DE FUERZA 24"" X 3/4 B-125 UYUSTOOLS       ",4710474070350,1000000,,,0,,4
42097,1, , ,0,5900,"PICAPORTE JUMBO (36UN)

                          ",6931598224193,1000000,,,0,,2
42098,1, , ,0,880,DADO CORTO CROMO/VAN POLIGONAL 8MM PEGASUS        ,4086,1000000,,,0,,4
42099,1, , ,0,3920,"LLAVE P/FILTRO 85 97MM EXTRA YF8597 UYUS

        ",4710474073870,1000000,,,0,,4
42100,1, , ,0,2520,"LLAVE P/FILTRO CON CADENA SDF001 UYUS

           ",4710474073030,1000000,,,0,,4
42101,1, , ,0,1840,"CUNA PUERTA PVC CAFE 1 UNIDAD

                   ",7809890008362,1000000,,,0,,8
42102,1, , ,0,3320,"INSECT MOSCAS ZANCUDOS S/AROMAT RAI (12X360CC)

  ",7790520508607,1000000,,,0,,11
42103,1, , ,0,9390,"ASIENTO PLAST RED 7900AR BEMIS

                  ",73088122322,1000000,,,0,,8
42104,1, ,,0,72980,PUERTA  PINO OREGON 0.90 X 2MTS                   ,50,8,,,0,,4
42105,1, , ,0,520,CINTA DOBLE CONTACTO 2 UNID 1MT C/U               ,5999880448956,1000000,,,0,,4
42106,1, , ,0,220,CINTA PVC LEXO 3/4 X 10 YD BLANCA                 ,3029,1000000,,,0,,3
42107,1, , ,0,1100,"CORREA PLANA 1,1/2""

                             ",CP112,1000000,,,0,,4
42108,1, , ,0,220,CINTA PVC LEXO 3/4 X 10 YD NEGRA                  ,3030,1000000,,,0,,3
42109,1, , ,0,14690,"BASURTAPA CLIP/GANCHO 51LT AZU

                  ",7750062002063,1000000,,,0,,11
42110,1, , ,0,910,DADO CORTO CROMO/VAN POLIGONAL 10MM PEGASUS       ,4087,1000000,,,0,,4
42111,1, , ,0,1440,"CORREA PLANA 2"" 

                                ",CP2,1000000,,,0,,4
42112,1, , ,0,11280,"BALDE 12L + MOPA CLASICA

                        ",4023103080089,1000000,,,0,,11
42113,1, , ,0,1810,"CORREA PLANA 2,1/2""

                             ",CP212,1000000,,,0,,4
42114,1, , ,0,110,CINTA PVC LEXO 3/4 X 5 YD BLANCA                  ,3031,1000000,,,0,,3
42115,1, , ,0,130,CINTA PVC LEXO 3/4 X 5 YD NEGRA                   ,3032,1000000,,,0,,3
42116,1, , ,0,2160,"CORREA PLANA 3"" 

                                ",CP3,1000000,,,0,,4
42117,1, , ,0,3860,"CORREA PLANA 4""

                                 ",CP4,1000000,,,0,,4
42118,1, , ,0,4830,"CORREA PLANA 5""

                                 ",CP5,1000000,,,0,,4
42119,1, , ,0,7240,"CORREA PLANA 6""

                                 ",CP6,1000000,,,0,,4
42120,1, , ,0,4090,"LLAVE P/FILTRO 73 85MM EXTRA YF7385 UYUS

        ",YF7385,1000000,,,0,,4
42121,1, , ,0,950,DADO CORTO CROMO/VAN POLIGONAL 11MM PEGASUS       ,4088,1000000,,,0,,4
42122,1, , ,0,3240,CINTA REMOLQUE 3TON BLISTER AZUL                  ,2500000049699,1000000,,,0,,4
42123,1, , ,0,2460,DADO EXTRA LARGO CROMO/VAN POLIGONAL 17MM PEGASUS ,4102,1000000,,,0,,4
42124,1, , ,0,3380,SOPORTE BATERIA HB-B-716                          ,2500000087912,1000000,,,0,,8
42125,1, , ,0,480,COLCHA CADENA MOTOSIERRA                          ,8160,1000000,,,0,,8
42126,1, , ,0,960,DADO CORTO CROMO/VAN POLIGONAL 12MM PEGASUS       ,4089,1000000,,,0,,4
42127,1, ,,0,2050,TIZALINEA CON TIZA 30M AMARILLO/NEGRO GR UYUSTOOLS,6931598216662,10,,,1,,4
42128,1, , ,0,1060,DADO CORTO CROMO/VAN POLIGONAL 13MM PEGASUS       ,4090,1000000,,,0,,4
42129,1, , ,0,1130,DADO CORTO CROMO/VAN POLIGONAL 14MM PEGASUS       ,4091,1000000,,,0,,4
42130,1, , ,0,1170,DADO CORTO CROMO/VAN POLIGONAL 15MM PEGASUS       ,4092,1000000,,,0,,4
42131,1, , ,0,1550,DADO CORTO CROMO/VAN POLIGONAL 19MM PEGASUS       ,4093,1000000,,,0,,4
42132,1, , ,0,1600,DADO CORTO CROMO/VAN POLIGONAL 21MM PEGASUS       ,4094,1000000,,,0,,4
42133,1, , ,0,1970,DADO EXTRA LARGO CROMO/VAN POLIGONAL 8MM PEGASUS  ,4095,1000000,,,0,,4
42134,1, , ,0,2250,DADO EXTRA LARGO CROMO/VAN POLIGONAL 10MM PEGASUS ,4096,1000000,,,0,,4
42135,1, , ,0,4430,LLAVE ALLEN 8PCS BICOLOR                          ,6931598227507,1000000,,,0,,4
42136,1, , ,0,2280,DADO EXTRA LARGO CROMO/VAN POLIGONAL 11MM PEGASUS ,4097,1000000,,,0,,4
42137,1, , ,0,590,"AMP 150W HALOGENA 78 MM 240V EKOLINE

            ",335,1000000,,,0,,3
42138,1, , ,0,2320,DADO EXTRA LARGO CROMO/VAN POLIGONAL 12MM PEGASUS ,4098,1000000,,,0,,4
42139,1, , ,0,1100,LLAVE ALLEN AMARILLO 10PCS                        ,6931598211759,1000000,,,0,,4
42140,1, , ,0,2400,CORREA EN V FENNER A-53                           ,A53,1000000,,,0,,4
42141,1, , ,0,2360,DADO EXTRA LARGO CROMO/VAN POLIGONAL 13MM PEGASUS ,4099,1000000,,,0,,4
42142,1, , ,0,1430,"RUEDA NYLON 3"" PLANO                              ",4109,1000000,,,0,,4
42143,1, , ,0,2400,DADO EXTRA LARGO CROMO/VAN POLIGONAL 14MM PEGASUS ,4100,1000000,,,0,,4
42144,1, , ,0,2430,DADO EXTRA LARGO CROMO/VAN POLIGONAL 15MM PEGASUS ,4101,1000000,,,0,,4
42145,1, , ,0,1780,"TENSOR ZINC DE CABLE O+C 3/8"" UYUSTOOL            ",6931598205086,1000000,,,0,,4
42146,1, , ,0,2690,DADO EXTRA LARGO CROMO/VAN POLIGONAL 19MM PEGASUS ,4103,1000000,,,0,,4
42147,1, , ,0,2760,DADO EXTRA LARGO CROMO/VAN POLIGONAL 21MM PEGASUS ,4104,1000000,,,0,,4
42148,1, , ,0,28500,"GANCHO REMOLQUE NEGRO 2"" CON COCO Y SEGURO        ",2500000049705,1000000,,,0,,4
42149,1, , ,0,1480,LLAVE PARA MANDRIL 4 EN 1 CHALIMEX                ,7898292511631,1000000,,,0,,4
42150,1, , ,0,1970,POLARIZADO BLACK                                  ,2500000087905,1000000,,,0,,8
42151,1, , ,0,1890,ELASTICO 8MMX60CM 4 PCS UYUSTOOLS                 ,6931598222403,1000000,,,0,,4
42152,1, , ,0,18450,CUERDA SEGURIDAD TAIWAN UYUSTOOLS CUS001          ,4710474070725,1000000,,,0,,4
42153,1, , ,0,1260,TIR MAN ZAMAC 0687 128 BK 28                      ,4113,1000000,,,0,,4
42154,1, , ,0,850,CHAVETA ARGOLLA 9.5MM                             ,4833,1000000,,,0,,4
42155,1, , ,0,5530,"LLAVE FRANCESA MANGO PLASTICO 10"" FERRAW          ",4106,1000000,,,0,,4
42156,1, , ,0,39800,PROTECTOR MOT 16-20A                              ,2500000032226,1000000,,,0,,3
42157,1, , ,0,29880,LONCIN BOMBA PERIFER 1X1 0.5HP LCKM601            ,4433000001060,1000000,,,0,,1
42158,1, , ,0,1520,CORREA ELASTICA BENTON                            ,4892603024639,1000000,,,0,,8
42159,1, , ,0,6370,LIJA X METRO GRANO 80                             ,8128,1000000,,,0,,8
42160,1, , ,0,8210,CINTA REPARACION 3 MTS X 25MM TESA                ,4042448188977,1000000,,,0,,4
42161,1, , ,0,1460,BUJIA BPR7ES NGK BRASIL 2023 NGK                  ,7897707505593,1000000,,,0,,4
42162,1, , ,0,920,"TENSORES ZINC DE CABLE O+C 1/4"" UYUSTOOLS         ",6931598239135,1000000,,,0,,4
42163,1, , ,0,1180,BUJIA B7HS NGK BRASIL 5110 NGK                    ,7897707505371,1000000,,,0,,4
42164,1, , ,0,11340,CINTA DOBLE CONTACTO 50 MTS X 9M ROJA             ,4107,1000000,,,0,,4
42165,1, , ,0,740,PERILLA CERAMICA BB BLANCA ORO 41160-3            ,4114,1000000,,,0,,4
42166,1, , ,0,3320,"ALICATE GERMAN CORTE 6"" UYUSTOOLS ALC306          ",6931598210943,1000000,,,0,,4
42167,1, , ,0,8380,GALVANIZADO EN FRIO GALON RENNER                  ,2500000911736,1000000,,,0,,9
42168,1, , ,0,3420,"ALICATE CORTE  DELUXE 7"" ELECTRICO PRUEBA         ",6931598211025,1000000,,,0,,4
42169,1, , ,0,4990,EXTENSION NARANJO 5MT HALUX                       ,7807990448569,1000000,,,0,,3
42170,1, , ,0,35530,"DISCO ASADO 20"" FIERRO CON BORDE C/PATAS          ",8123,1000000,,,0,,8
42171,1, , ,0,830,TIRADOR 0701 PB28 BRONCE                          ,4115,1000000,,,0,,4
42172,1, , ,0,"9817,5",MANDRIL AUTOMATICO J0413 FERRAWYY MDA413          ,6953938200056,1000000,,,0,,4
42173,1, , ,0,5580,"LLAVE FRANCESA MANGO PLASTICO 10"" FERRAW          ",4112,1000000,,,0,,4
42174,1, , ,0,2580,AMPOLLETA LED-E14-BOLA 220V-240V GLOBALTRONICS    ,3033,1000000,,,1,,3
42175,1, , ,0,71980,ESCALA TIJERA 2.32MT                              ,220,1000000,,,0,,2
42176,1, , ,0,3780,JUEGO LLAVES ALLEN 9 PIEZAS QTOOLS                ,2500000045387,1000000,,,0,,4
42177,1, , ,0,26240,"DISCO ASADO 20"" FIERRO SIN BORDE C/PATAS          ",8124,1000000,,,0,,8
42178,1, , ,0,3980,TUBO EMPAVONADO POLICAR COMPLETO T8 0.6M          ,2500000032233,1000000,,,0,,3
42179,1, ,,0,9370,MARCO PUERTA 30 X 90                              ,75,44,,,0,,2
42180,1, , ,0,1180,SODA CAUSTICA BSA 1KG MASILLOL                    ,735,1000000,,,0,,7
42181,1, , ,0,5870,COCO BOLA PARA ARRASTRE 2000LBS 17/8 X 3          ,4119,1000000,,,0,,4
42182,1, , ,0,32230,PROTECTOR MOTOR MS 16 10-16A S/CAJA               ,2500000032240,1000000,,,0,,3
42183,1, , ,0,1750,ADHESIVO DE CONTACTO TUBO 60ML CLEAR9001          ,18239325573,1000000,,,0,,4
42184,1, , ,0,1400,ANTIPARRA SOLDAR ALZABLE INGCO (HSW01)            ,6925582112955,1000000,,,0,,4
42185,1, , ,0,4180,"VALVULA BOLA HI P/T 1"" STRETTO                    ",7809619901776,1000000,,,0,,1
42186,1, , ,0,1980,"PASADOR SEGURO REMOLQUE 5/8""                      ",4116,1000000,,,0,,4
42187,1, , ,0,6760,GANCHO CUERDA PARA PICK UP TIPO HOYO SET          ,D261C,1000000,,,0,,4
42188,1, , ,0,5430,PINTURA ALTA TEMPERATURA NEGRO 400ML ARLON        ,99400,1000000,,,0,,4
42189,1, , ,0,37270,WADER STORM                                       ,8432560315904,1000000,,,0,,20
42190,1, , ,0,1680,LLAVE BUJIA MOTOSIERRA 3/4 110                    ,4120,1000000,,,0,,4
42191,1, , ,0,5180,URETANO PEGAMENTO PARABRISA 310ML NEGRO ARLON     ,99310,1000000,,,0,,4
42192,1, , ,0,2200,SILICONA AEROSOL ARLON LIMON 450ML                ,2500000049712,1000000,,,0,,4
42193,1, , ,0,2400,LIMPIA CONTACTO ELECTRICO ARLON 250ML             ,99600,1000000,,,0,,4
42194,1, , ,0,980,SELLO ANTIFUGA PARA WC                            ,7528530082684,1000000,,,0,,1
42195,1, , ,0,1380,FLEXIBLE DE DUCHA 1.5MT BOF                       ,1503,1000000,,,0,,1
42196,1, , ,0,4380,CORTANTE CLIPPER                                  ,22677032542,1000000,,,0,,20
42197,1, , ,0,17520,MOPA PLANA MICROACTIVA 43CM                       ,7807999610691,1000000,,,0,,4
42198,1, , ,0,8140,INFLADOR PIE 5000CC 3233 YESHI                    ,3700372567619,1000000,,,0,,8
42199,1, , ,0,2180,"SERRUCHO COSTILLA 12"" C/BASE SRB012 FERRAWYY      ",6931598216853,1000000,,,0,,4
42200,1, , ,0,11530,BINOCULAR + FUNDA NORMARK                         ,20052,1,,,0,,20
42201,1, , ,0,2600,BRUJULA SILBATO LINTERNA 7 ELE                    ,419018,1000000,,,0,,8
42202,1, , ,0,1690,METRO CUBREJUNTA ALFOMBRA CAFE 3M                 ,203M,1000000,,,0,,2
42203,1, , ,0,1970,ELASTICO HONDA APOYO BRAZO S1                     ,536029,1000000,,,0,,8
42204,1, , ,0,5980,CAJA MOSQUERA BLUEFOX                             ,20053,1000000,,,0,,20
42205,1, , ,1,990,"CAPSULA CO2 12GR GAMO

                           ",8125,50,,,0,,8
42206,1, , ,0,23650,PISTOLA FOGUEO 302 22                             ,119009,1000000,,,0,,8
42207,1, , ,0,1330,PITO METALICO ARBITRO 1228                        ,8126,1000000,,,0,,8
42209,1, , ,0,16950,MONOMANDO TINA-DUCHA DOMENICA TAUMM               ,7528530091044,1000000,,,0,,1
42210,1, , ,0,5490,CAIMAN K-13 0920                                  ,49762579997,1000000,,,0,,20
42211,1, , ,0,5280,CANDADO BRONCE ESTANDAR P/150 50MM BR CJ          ,7809818003134,1000000,,,0,,4
42212,1, , ,0,8750,MONOMANDO LAVATORIO DOMENICA TAUMM                ,7528530090986,1000000,,,0,,1
42213,1, , ,0,2680,TOALLERO 40CM. X 16MM ACERO INOXIDABLE            ,8675,1000000,,,0,,1
42214,1, , ,0,13880,MONOMANDO BIDET SWERTT TAUMM                      ,7528530003238,1000000,,,0,,1
42215,1, , ,0,19980,CAJA PESCA 3 BANDEJAS PLANO                       ,24099662031,1000000,,,0,,20
42216,1, , ,0,19700,LINEA MOSQUERA FLOATING                           ,53163459604,1000000,,,0,,20
42217,1, , ,0,8240,LLAVE LAVATORIO BONN                              ,7528530015590,1000000,,,0,,1
42218,1, , ,0,2950,CAJA PLANO 2360001 SEñUELO                        ,24099036009,1000000,,,0,,20
42219,1, , ,0,12480,MONOMANDO DUCHA DOMENICA TAUMM                    ,7528530091112,1000000,,,0,,1
42220,1, , ,0,9870,HONDA BARNETT STRIKE NIN 17301                    ,42609173013,1000000,,,0,,8
42221,1, , ,0,10990,MONOMANDO LAVAPLATO VERTICAL DOMENICA TAUMM       ,7528530091280,1000000,,,0,,1
42222,1, , ,0,580,TEFLON JUMBO 3/4 TAUMM                            ,752853006738,1000000,,,0,,1
42223,1, , ,0,1100,PITA OVILLO 250 GR                               ,77,1000000,,,0,,4
42224,1, , ,0,3980,PITA BOBINA DE 1KG                               ,78,1000000,,,0,,4
42225,1, , ,0,9100,GALVANIZADO EN FRIO SPRAY 414ML MARSON            ,7805320120062,1000000,,,0,,9
42226,1, , ,0,13180,CHINGUILLO MADERA                                 ,20054,1000000,,,0,,20
42227,1, , ,0,2280,LLAVE BOLA JARDIN LAVADERO 1/2 TAUMM              ,7528530032870,1000000,,,0,,1
42228,1, , ,0,14950,JUEGO DESTORN PTS INTERCAMBIA 16PZ SATA           ,6920694321097,1000000,,,0,,4
42229,1, , ,0,14480,"SUFIX MULTIFILAMENTO 0,60 X 90K                   ",24777699137,1000000,,,0,,20
42230,1, , ,0,1380,VALVULA BOLA OTRA 1/2 HI-HI                       ,7528530025568,1000000,,,0,,1
42231,1, , ,0,31330,GAFAS RAPALA                                      ,22677234861,1000000,,,0,,20
42232,1, , ,0,9880,RAPALA NO.7 TAIL DANCE                            ,22677146898,1000000,,,0,,20
42233,1, , ,0,1950,VALVULA BOLA OTRA 3/4 HI-HI                       ,7528530025872,1000000,,,0,,1
42234,1, , ,0,2350,CUCHILLO PAPERO SET X 2 TRAMONTINA                ,7891112116078,1000000,,,0,,4
42235,1, , ,0,9890,CARRETE RAPTOR 3R 3400 PELIKAN                    ,20055,1000000,,,0,,20
42236,1, , ,0,6100,CAIMAN K11X KWIKFISH                              ,49762620132,1000000,,,0,,20
42237,1, , ,0,6100,CAIMAN K11X KWIKFISH                              ,49762620064,1000000,,,0,,20
42238,1, , ,0,20440,CARRETE 6+1 ROD 5000 PELIKAN                      ,20056,1000000,,,0,,20
42239,1, , ,0,4340,CAIMAN K11X KWIKFISH                              ,49762620156,1000000,,,0,,20
42240,1, , ,0,4480,CAIMAN K-11 0920                                  ,49762620118,1000000,,,0,,20
42241,1, , ,0,8230,RAPALA SURTIDA NO.9                               ,22677256764,1000000,,,0,,20
42242,1, , ,0,20770,CARRETE 6+1 ROD 6000 PELIKAN                      ,20057,1000000,,,0,,20
42243,1, , ,0,8230,RAPALA SURTIDA NO.9                               ,22677002507,1000000,,,0,,20
42244,1, , ,0,9850,SIFON URINARIO METALICO GASFIX                    ,6942117502654,1000000,,,0,,1
42245,1, , ,0,5980,SEÑUELO SUMERGIBLE 9CM GFR                        ,22677002569,1000000,,,0,,20
42246,1, , ,0,10500,MASK+SNORKEL TORTUGA GUYL CL MARES                ,792460048424,1000000,,,0,,20
42247,1, , ,0,23100,CARRETE RAPALA 6 R - 6000 BIG SURF                ,20058,1000000,,,0,,20
42248,1, , ,0,5980,SEÑUELO SUMERGIBLE 9 CM TR                        ,22677002545,1000000,,,0,,20
42249,1, , ,0,8230,RAPALA SURTIDA NO.9                               ,22677167923,1000000,,,0,,20
42250,1, , ,0,3500,BACKING MOSQUERO SUFIX                            ,24777659292,1000000,,,0,,20
42251,1, , ,0,5980,SEÑUELO SUMERGIBLE 9CM SSH                        ,22677132969,1000000,,,0,,20
42252,1, , ,0,8742,SEÑUELO DEEP TAIL DANCER 9 RDT                    ,22677140094,1000000,,,0,,20
42253,1, , ,0,8750,SEÑUELO DEEP TAIL DANCER 9 FLP                    ,22677140056,1000000,,,0,,20
42254,1, , ,0,9880,RAPALA NO.9 TAIL DANCE                            ,22677140117,1000000,,,0,,20
42255,1, , ,0,9880,RAPALA NO.9 TAIL DANCE                            ,22677189055,1000000,,,0,,20
42256,1, , ,0,9880,RAPALA NO.9 TAIL DANCE                            ,22677140025,1000000,,,0,,20
42257,1, , ,0,3620,TIPPET MOSQUERO                                   ,53163793449,1000000,,,0,,20
42258,1, , ,0,6980,"PESA ELECTRONICA SF-400 1/7000GR

                ",SF400,1000000,,,0,,8
42259,1, , ,0,5480,SEÑUELO SUMERGIBLE 7CM BTR                        ,22677116068,1000000,,,0,,20
42260,1, , ,0,5980,SPINNER SUPER SALMON 6 TR                         ,27752135408,1000000,,,0,,20
42261,1, , ,0,6480,CERR CILINDRICA YALE BAñO-DORMITORIO BP           ,7809818347016,1000000,,,0,,4
42262,1, , ,0,11530,"CLIMAX MULTIFILAMENTO 0,50                        ",4048855130400,1000000,,,0,,20
42263,1, , ,0,7900,RAPALA SURTIDA NO.7                               ,22677256627,1000000,,,0,,20
42264,1, , ,0,7340,CARRETE BLUEFOX SALT 50 C/LINE                    ,8432560319513,1000000,,,0,,20
42265,1, , ,0,5480,SEÑUELO SUMERGIBLE 7CM RTL                        ,22677260136,1000000,,,0,,20
42266,1, , ,0,4980,NYLON CLIMAX MULTIFILAMENTO 0.25                  ,4048855129701,1000000,,,0,,20
42267,1, , ,0,7900,RAPALA SURTIDA NO.7                               ,22677256665,1000000,,,0,,20
42268,1, , ,0,5480,SEÑUELO SUMERGIBLE 7CM SSH                        ,22677019345,1000000,,,0,,20
42269,1, , ,0,10870,"CLIMAX MULTIFILAMENTO 0,40                        ",4048855130295,1000000,,,0,,20
42270,1, , ,0,6470,SEÑUELO SUMERGIBLE 5 CM RT                        ,22677002125,1000000,,,0,,20
42271,1, , ,0,7570,RAPALA SURTIDA NO.5                               ,22677019338,1000000,,,0,,20
42272,1, , ,0,2850,TOALLERP 50CM. X 16MM ACERO INOXIDABLE            ,8676,1000000,,,0,,1
42273,1, , ,0,1120,MEDIDOR PRESION METALICO DUAL TIRE GAUGE          ,2500000087936,1000000,,,0,,8
42274,1, , ,0,1800,TERMINAL BATERIA UNIVERSAL 6733 COBRIZO           ,2500000087950,1000000,,,0,,8
42275,1, , ,0,28600,CARRETE RAPALA 9 ROD 7000 EKLIPSE                 ,8432560328157,1000000,,,0,,20
42276,1, ,,0,2480,GAS RONSON 300ML                                  ,5011435631054,90,,,0,,4
42277,1, , ,0,37200,CARRETE MOSQUERO BLUEFOX DX12BFDX                 ,20059,1000000,,,0,,20
42278,1, , ,0,1780,TESTER ATORNILLADOR CORTO CNBJ 85015              ,29,1000000,,,0,,8
42279,1, , ,0,4770,"CAñA TRANCURA TELE 1,65MT                         ",20060,1000000,,,0,,20
42280,1, , ,0,1570,"MEDIDOR PRESION AIRE RELOJ

                      ",8127,1000000,,,0,,8
42281,1, , ,0,23980,MOTOR LIMPIAPARABRISAS UNIVERSAL 12V              ,200412,1000000,,,0,,8
42282,1, , ,0,14830,"CAñA RAPALA SUPREME 1,80                          ",20061,1000000,,,0,,20
42283,1, , ,0,3000,TERMINAL BATERIA FLANCHE A UN LADO BRONCE         ,2500000087943,1000000,,,0,,8
42284,1, , ,0,4680,PEGAMENTO LAPIZ CON LUZ UV VISBELLA               ,6912341002015,1000000,,,0,,4
42285,1, , ,0,980,CINTA TRANSF DOBLE CONTACTO 18MMX15YD X2          ,6952938365628,1000000,,,0,,4
42286,1, , ,0,1770,LINTERNA 12 LED 312WK                             ,4934538714218,1000000,,,0,,4
42287,1, , ,0,1780,TESTER METALICO PUNTA AGUJA                       ,30,1000000,,,0,,4
42288,1, , ,0,1810,PLANA ALBANIL 6 INGCO HBT618                      ,6925582118063,1000000,,,0,,4
42289,1, , ,0,1770,"SWITCH DOS POSICIONES METALICO CON LED R

        ",07R,1000000,,,0,,8
42290,1, , ,0,3700,LAMPARA PORTATIL 12V CON ENCHUFE ENCENDE          ,F11,1000000,,,0,,4
42291,1, , ,0,14590,LLAVE TEMPORIZADA LAVAMANOS STD                   ,8696338110102,1000000,,,0,,1
42292,1, , ,0,950,SET DE ANCLAJE PARA BAÑO CONSUN                   ,7861167916046,1000000,,,0,,1
42293,1, , ,0,14590,LLAVE TEMPORIZADA LAVAMANOS AL MURO AQUAKIT       ,8696338110201,1000000,,,0,,1
42294,1, , ,0,2780,PRENSA SET 3 PCS CHICO                            ,6931598214613,1000000,,,0,,4
42295,1, , ,0,7950,HACHA DE MANO C/MANGO 11118-800GRS HELKO          ,4005760111184,1000000,,,0,,4
42296,1, , ,0,670,RUEDA GOMA 1.1/2S/LLANTA                          ,4121,1000000,,,0,,4
42297,1, , ,0,14200,HACHA DE MANO C/MANGO 11308-800GRS                ,4005760113089,1000000,,,0,,4
42298,1, , ,0,4690,"SACACLAVOS DIABLO 18MM X 24"" 6006                 ",4130,1000000,,,0,,4
42299,1, , ,0,5680,"CHAPA BOLA 5831-JMB FERRAWYY

                    ",6901750305053,1000000,,,0,,2
42300,1, , ,0,5980,LLAVE LAVAMANO APOLO AQUAKIT                      ,1069,1000000,,,0,,1
42301,1, , ,0,2150,"PLANA LENGUETA 8"" TOLSEN 41053                    ",6933528741190,1000000,,,0,,4
42302,1, , ,0,690,"ESPATULA 2"" M/GOMA KP                             ",4122,1000000,,,0,,4
42303,1, , ,0,720,ESPONJA FRAGUADORA 13X19CM                        ,4123,1000000,,,0,,4
42304,1, , ,0,940,PLANA LENGUETA CHICA 6                            ,4124,1000000,,,0,,4
42305,1, , ,0,2480,"PLANA PUNTA CUADRADA 8"" TOLSEN 41058              ",6933528741237,1000000,,,0,,4
42306,1, , ,0,5850,"NAPOLEON PROFESIONAL 12"" UYUSTOOLS                ",4866,1000000,,,0,,4
42307,1, , ,0,1180,PLANA LENGUETA GRANDE 8                           ,4125,1000000,,,0,,4
42308,1, , ,0,4980,ASIENTO WC STD BLANCO                             ,2500000087967,1000000,,,0,,8
42309,1, , ,0,30,"TAUTO-BROCA 1.1/4"" TORNILLO AUTOPERF BROCA 1.1/4"" ",1541,1000000,,,0,,4
42310,1, , ,0,3190,CORTATUBOS 3 A 28MM KAMASA                        ,4126,1000000,,,0,,4
42311,1, , ,0,6770,CERESTAIN VERDE 1/4 GL CERESITA                   ,7805211370828,1000000,,,0,,9
42312,1, , ,0,1520,TIZALINEAS DSP GM                                 ,4127,1000000,,,0,,4
42313,1, , ,0,3600,LLAVE LAVATOTIO ECON KP-162                       ,1070,1000000,,,0,,1
42314,1, , ,0,3000,ESCOBILLON MUNICIPAL C/MANGO 22ML                 ,4128,1000000,,,0,,4
42315,1, , ,0,7350,MANILLAS DE SEGURIDAD AQUAKIT                     ,2500000018060,1000000,,,0,,1
42316,1, , ,0,6770,CERESTAIN ULTRA NATURAL BASE 1/4 GL CERESITA      ,7805211001586,1000000,,,0,,9
42317,1, , ,0,13380,GUARDAMOTOR LEXO 13-18A DZS12-ME20                ,2500000032257,1000000,,,0,,3
42318,1, , ,0,8480,CONMUTADOR LEXO 25A                               ,2500000032264,1000000,,,0,,3
42319,1, , ,0,5540,RUEDA CARRO CHICA 2.5X4                           ,4150,1000000,,,0,,4
42320,1, , ,0,6780,POLISTEN NATURAL 1/4GL RENNER                     ,7804648240216,1000000,,,0,,9
42321,1, , ,0,6980,CERRADURA CILINDRICA YALE OFICINA DORMITORIO      ,7809818346910,1000000,,,0,,8
42322,1, , ,0,2350,ESMALTE ALTA T 200CC NEGRO PRAGA                  ,2500000911743,1000000,,,0,,9
42323,1, ,,0,21980,FIBROCEM COLOR FC PINO                            ,2500000911750,5,,,1,,9
42324,1, , ,0,5700,"CAND COBRA 265-50 BRONCE

                        ",6901234112658,1000000,,,0,,8
42325,1, ,,0,7980,IGOL- DENSO GL 3KG                                ,7809610701986,-3,,,1,,9
42326,1, , ,0,2050,CANDADO COBRA 263-32 BRONCE                       ,6901234112634,1000000,,,0,,8
42327,1, , ,0,2200,ADAPTADOR EXCENTRICO WC                           ,2500000018084,1000000,,,0,,1
42328,1, , ,0,4050,FORMON 1.1/2 AMAR/NEGRO UYUSTOOLS                 ,6931598201187,1000000,,,0,,4
42329,1, , ,0,16230,FILTRO MALLA 1.1/2 Q:14 M3/HR 35 MESH AZ          ,2500000018091,1000000,,,0,,1
42330,1, , ,0,5190,MANOMETRO GLICERINA 0-10 BAR 63MM INOX-E          ,2500000018114,1000000,,,0,,1
42331,1, , ,0,10690,ESPAÑOLETA VENTANA BRONCE POLI                    ,7809818611032,1000000,,,0,,8
42332,1, ,,0,16390,COMBINACION LAVAPLATOS CROMO 1001 AQUAKIT         ,7504620146474,8,,,1,,1
42333,1, , ,0,25600,ESMERIL DE BANCO BAUKER 5 150W BG125              ,2500000045417,1000000,,,0,,4
42334,1, , ,0,2980,"TUERCA STORZ HI 1"" ALUMINIO                       ",1071,1000000,,,0,,1
42335,1, , ,0,24700,"CAñA RAPALA VOLKANO 2,10                          ",20062,1000000,,,0,,20
42336,1, , ,0,4780,LLAVE PUNTA-CORONA 24MM FORCE                     ,40100,1000000,,,0,,4
42337,1, , ,0,2980,"TUERCA STORZ HE 1"" ALUMINIO                       ",1072,1000000,,,0,,1
42338,1, , ,0,4850,MANDRIL 13MM AUTOCERRANTE SL613 GLADIATOR PRO     ,4111,1000000,,,0,,4
42339,1, , ,0,10390,ASPERSOR AQ20 3/4 BRONCE 360 DOBLE BQ 13          ,1073,1000000,,,0,,1
